subject_id	predicate_id	object_id	mapping_justification	mapping_date	comment
https://w3id.org/cco-domains/ont00000510	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000510	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000511	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000511	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000512	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000512	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000513	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000513	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000514	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000514	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000515	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000515	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000516	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000516	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000517	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000517	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000518	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000518	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000519	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000519	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000520	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000520	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000521	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000521	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000522	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000522	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000523	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000523	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000524	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000524	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000525	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000525	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000526	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000526	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000527	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000527	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000528	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000528	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000529	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000529	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000530	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000530	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000531	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000531	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000532	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000532	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000533	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000533	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000534	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000534	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000535	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000535	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000536	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000536	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000537	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000537	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000538	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000538	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000539	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000539	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000540	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000540	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000541	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000541	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000542	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000542	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000543	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000543	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000544	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000544	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000545	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000545	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000546	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000546	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000547	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000547	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000548	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000548	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000549	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000549	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000550	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000550	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000551	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000551	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000552	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000552	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000553	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000553	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000554	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000554	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000555	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000555	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000556	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000556	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000557	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000557	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000558	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000558	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000559	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000559	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000560	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000560	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000561	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000561	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000562	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000562	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000563	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000563	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000564	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000564	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000565	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000565	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000566	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000566	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000567	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000567	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000568	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000568	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000569	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000569	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000570	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000570	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000571	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000571	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000572	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000572	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000573	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000573	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000574	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000574	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000575	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000575	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000576	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000576	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000577	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000577	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000578	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000578	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000579	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000579	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000580	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000580	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000581	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000581	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000582	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000582	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000583	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000583	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000584	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000584	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000585	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000585	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000586	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000586	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000587	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000587	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000588	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000588	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000589	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000589	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000590	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000590	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000591	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000591	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000592	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000592	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000593	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000593	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000594	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000594	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000595	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000595	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000596	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000596	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000597	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000597	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000598	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000598	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000599	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000599	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000600	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000600	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000601	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000601	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000602	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000602	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000603	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000603	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000604	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000604	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000605	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000605	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000606	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000606	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000607	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000607	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000608	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000608	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000609	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000609	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000610	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000610	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000611	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000611	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000612	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000612	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000613	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000613	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000614	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000614	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000615	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000615	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000616	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000616	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000617	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000617	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000618	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000618	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000619	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000619	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000620	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000620	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000621	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000621	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000622	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000622	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000623	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000623	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000624	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000624	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000625	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000625	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000626	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000626	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000627	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000627	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000628	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000628	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000629	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000629	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000630	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000630	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000631	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000631	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000632	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000632	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000633	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000633	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000634	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000634	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000635	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000635	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000636	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000636	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000637	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000637	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000638	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000638	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000639	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000639	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000640	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000640	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000641	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000641	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000642	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000642	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000643	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000643	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000644	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000644	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000645	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000645	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000646	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000646	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000647	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000647	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000648	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000648	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000649	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000649	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
https://w3id.org/cco-domains/ont00000650	owl:equivalentClass	https://www.commoncoreontologies.org/ont00000650	semapv:ManualMappingCuration	2026-05-25	namespace fork, identical concept (CCO v2.0-2024-11-06)
